718237836634431488,Fri Apr 08 00:43:39 +0000 2016,7,wonder,1,,0
718237793407889410,Fri Apr 08 00:43:28 +0000 2016,17,wow,1,,0
718237675573153794,Fri Apr 08 00:43:00 +0000 2016,6,happy,1,,0
718237646854758400,Fri Apr 08 00:42:53 +0000 2016,18,awe,1,,0
718237536309624834,Fri Apr 08 00:42:27 +0000 2016,15,,0,stuttering,1
718259468430131202,Fri Apr 08 02:09:36 +0000 2016,17,,0,ugh,1
718388019733131265,Fri Apr 08 10:40:25 +0000 2016,25,interesting,1,,0
718387706259206145,Fri Apr 08 10:39:10 +0000 2016,18,trusted,1,,0
718387515095392256,Fri Apr 08 10:38:25 +0000 2016,18,tempting,1,,0
718387365673373697,Fri Apr 08 10:37:49 +0000 2016,11,,0,breaking,1
718515811409915904,Fri Apr 08 19:08:13 +0000 2016,12,wow,1,,0
718515533226741760,Fri Apr 08 19:07:07 +0000 2016,21,best,1,,0
718515492693110784,Fri Apr 08 19:06:57 +0000 2016,22,,0,fear,1
718560158226329600,Fri Apr 08 22:04:26 +0000 2016,10,,0,failed,1
718263045965930497,Fri Apr 08 02:23:49 +0000 2016,21,,0,bad,1
718478159100792833,Fri Apr 08 16:38:36 +0000 2016,13,,0,breaking,1
718279612409765889,Fri Apr 08 03:29:39 +0000 2016,21,wow,1,,0
718279609192681472,Fri Apr 08 03:29:38 +0000 2016,9,ready,1,,0
718279602263691270,Fri Apr 08 03:29:36 +0000 2016,14,,0,sorry,1
718536130178781184,Fri Apr 08 20:28:57 +0000 2016,7,clearly,1,,0
718536097119211521,Fri Apr 08 20:28:49 +0000 2016,17,amazed,1,,0
718535835134640128,Fri Apr 08 20:27:47 +0000 2016,6,love,1,,0
718535734966091776,Fri Apr 08 20:27:23 +0000 2016,15,classy,1,,0
718535561095618560,Fri Apr 08 20:26:42 +0000 2016,10,nice,1,,0
718535508461092864,Fri Apr 08 20:26:29 +0000 2016,18,wonder,1,,0
718535334032760832,Fri Apr 08 20:25:48 +0000 2016,18,tempting,1,,0
718535252608614400,Fri Apr 08 20:25:28 +0000 2016,25,smart,1,,0
718535127848980483,Fri Apr 08 20:24:58 +0000 2016,18,,0,moron,1
718447890360721408,Fri Apr 08 14:38:19 +0000 2016,18,,0,breaking,1
718445306002612225,Fri Apr 08 14:28:03 +0000 2016,18,,0,rough,1
718482321628913668,Fri Apr 08 16:55:08 +0000 2016,9,,0,hate,1
718240815676530688,Fri Apr 08 00:55:29 +0000 2016,15,,0,breaking,1
718553706975797248,Fri Apr 08 21:38:48 +0000 2016,15,,0,moron,1
718461616937938944,Fri Apr 08 15:32:52 +0000 2016,15,,0,breaking,1
718283526395793415,Fri Apr 08 03:45:12 +0000 2016,5,favorite,1,,0
718283379595157504,Fri Apr 08 03:44:37 +0000 2016,18,wow,1,,0
718283285537886210,Fri Apr 08 03:44:14 +0000 2016,28,,0,rebuke,1
718500397468389377,Fri Apr 08 18:06:58 +0000 2016,4,,0,cunts,1
718276030100856832,Fri Apr 08 03:15:25 +0000 2016,22,well,1,,0
718275978733166596,Fri Apr 08 03:15:12 +0000 2016,20,,0,sad,1
718429365214650374,Fri Apr 08 13:24:43 +0000 2016,26,happy,1,,0
718429274424872960,Fri Apr 08 13:24:21 +0000 2016,12,,0,lame,1
718420180917833732,Fri Apr 08 12:48:13 +0000 2016,13,,0,breaking,1
718328994609950721,Fri Apr 08 06:45:52 +0000 2016,3,well,1,,0
718328673850564608,Fri Apr 08 06:44:36 +0000 2016,16,,0,conservative,1
718558659404431360,Fri Apr 08 21:58:29 +0000 2016,15,like,1,,0
718558599568625664,Fri Apr 08 21:58:14 +0000 2016,16,classy,1,,0
718558593449136128,Fri Apr 08 21:58:13 +0000 2016,6,,0,lying,1
718573410884927488,Fri Apr 08 22:57:06 +0000 2016,18,tempting,1,,0
718573351124410368,Fri Apr 08 22:56:52 +0000 2016,21,wow,1,,0
718573334250852352,Fri Apr 08 22:56:47 +0000 2016,17,hot,1,,0
718573272992878592,Fri Apr 08 22:56:33 +0000 2016,16,,0,breaking,1
718234991046574080,Fri Apr 08 00:32:20 +0000 2016,16,cool,1,,0
718234935245606913,Fri Apr 08 00:32:07 +0000 2016,12,eager,1,,0
